"","wl","temperature","value","hexvis"
"37710",756,"6800",0.525601101177483,"#EEEDF5"
"37711",757,"6800",0.524199312579713,"#EEEDF5"
"37712",758,"6800",0.522800884077955,"#EEEDF5"
"37713",759,"6800",0.521405816311418,"#EEEDF5"
"37714",760,"6800",0.520014109792239,"#EEEDF5"
"37715",761,"6800",0.518625764907177,"#EEEDF5"
"37716",762,"6800",0.517240781919276,"#EEEDF5"
"37717",763,"6800",0.515859160969534,"#EEEDF5"
"37718",764,"6800",0.514480902078529,"#EEEDF5"
"37719",765,"6800",0.51310600514805,"#EEEDF5"
"37720",766,"6800",0.511734469962697,"#EEEDF5"
"37721",767,"6800",0.510366296191467,"#EEEDF5"
"37722",768,"6800",0.509001483389332,"#EEEDF5"
"37723",769,"6800",0.507640030998785,"#EEEDF5"
"37724",770,"6800",0.506281938351384,"#EEEDF5"
"37725",771,"6800",0.504927204669271,"#EEEDF5"
"37726",772,"6800",0.503575829066681,"#EEEDF5"
"37727",773,"6800",0.502227810551428,"#EEEDF5"
"37728",774,"6800",0.500883148026382,"#EEEDF5"
"37729",775,"6800",0.499541840290927,"#EEEDF5"
"37730",776,"6800",0.498203886042405,"#EEEDF5"
"37731",777,"6800",0.496869283877541,"#EEEDF5"
"37732",778,"6800",0.495538032293858,"#EEEDF5"
"37733",779,"6800",0.494210129691075,"#EEEDF5"
"37734",780,"6800",0.492885574372487,"#EEEDF5"
"37735",781,"6800",0.491564364546336,"#EEEDF5"
"37736",782,"6800",0.49024649832716,"#EEEDF5"
"37737",783,"6800",0.488931973737137,"#EEEDF5"
"37738",784,"6800",0.487620788707403,"#EEEDF5"
"37739",785,"6800",0.48631294107937,"#EEEDF5"
"37740",786,"6800",0.485008428606014,"#EEEDF5"
"37741",787,"6800",0.483707248953161,"#EEEDF5"
"37742",788,"6800",0.482409399700754,"#EEEDF5"
"37743",789,"6800",0.48111487834411,"#EEEDF5"
"37744",790,"6800",0.479823682295157,"#EEEDF5"
"37745",791,"6800",0.478535808883662,"#EEEDF5"
"37746",792,"6800",0.477251255358449,"#EEEDF5"
"37747",793,"6800",0.475970018888592,"#EEEDF5"
"37748",794,"6800",0.474692096564613,"#EEEDF5"
"37749",795,"6800",0.473417485399646,"#EEEDF5"
"37750",796,"6800",0.472146182330608,"#EEEDF5"
"37751",797,"6800",0.470878184219343,"#EEEDF5"
"37752",798,"6800",0.469613487853758,"#EEEDF5"
"37753",799,"6800",0.468352089948951,"#EEEDF5"
"37754",800,"6800",0.467093987148321,"#EEEDF5"
"37755",801,"6800",0.465839176024665,"#EEEDF5"
"37756",802,"6800",0.46458765308127,"#EEEDF5"
"37757",803,"6800",0.463339414752985,"#EEEDF5"
"37758",804,"6800",0.462094457407286,"#EEEDF5"
"37759",805,"6800",0.460852777345325,"#EEEDF5"
"37760",806,"6800",0.459614370802976,"#EEEDF5"
"37761",807,"6800",0.458379233951858,"#EEEDF5"
"37762",808,"6800",0.457147362900353,"#EEEDF5"
"37763",809,"6800",0.455918753694615,"#EEEDF5"
"37764",810,"6800",0.45469340231956,"#EEEDF5"
"37765",811,"6800",0.453471304699853,"#EEEDF5"
"37766",812,"6800",0.45225245670088,"#EEEDF5"
"37767",813,"6800",0.451036854129705,"#EEEDF5"
"37768",814,"6800",0.44982449273603,"#EEEDF5"
"37769",815,"6800",0.448615368213125,"#EEEDF5"
"37770",816,"6800",0.447409476198764,"#EEEDF5"
"37771",817,"6800",0.446206812276141,"#EEEDF5"
"37772",818,"6800",0.445007371974782,"#EEEDF5"
"37773",819,"6800",0.443811150771439,"#EEEDF5"
"37774",820,"6800",0.44261814409098,"#EEEDF5"
"37775",821,"6800",0.44142834730727,"#EEEDF5"
"37776",822,"6800",0.440241755744036,"#EEEDF5"
"37777",823,"6800",0.439058364675723,"#EEEDF5"
"37778",824,"6800",0.43787816932835,"#EEEDF5"
"37779",825,"6800",0.436701164880342,"#EEEDF5"
"37780",826,"6800",0.435527346463363,"#EEEDF5"
"37781",827,"6800",0.434356709163134,"#EEEDF5"
"37782",828,"6800",0.433189248020244,"#EEEDF5"
"37783",829,"6800",0.432024958030951,"#EEEDF5"
"37784",830,"6800",0.430863834147975,"#EEEDF5"
"37785",831,"6800",0.42970587128128,"#EEEDF5"
"37786",832,"6800",0.428551064298847,"#EEEDF5"
"37787",833,"6800",0.427399408027441,"#EEEDF5"
"37788",834,"6800",0.426250897253363,"#EEEDF5"
"37789",835,"6800",0.425105526723204,"#EEEDF5"
"37790",836,"6800",0.423963291144576,"#EEEDF5"
"37791",837,"6800",0.422824185186848,"#EEEDF5"
"37792",838,"6800",0.421688203481864,"#EEEDF5"
"37793",839,"6800",0.420555340624657,"#EEEDF5"
"37794",840,"6800",0.419425591174157,"#EEEDF5"
"37795",841,"6800",0.41829894965388,"#EEEDF5"
"37796",842,"6800",0.417175410552626,"#EEEDF5"
"37797",843,"6800",0.416054968325153,"#EEEDF5"
"37798",844,"6800",0.414937617392849,"#EEEDF5"
"37799",845,"6800",0.413823352144401,"#EEEDF5"
"37800",846,"6800",0.412712166936448,"#EEEDF5"
"37801",847,"6800",0.411604056094232,"#EEEDF5"
"37802",848,"6800",0.410499013912236,"#EEEDF5"
"37803",849,"6800",0.409397034654823,"#EEEDF5"
"37804",850,"6800",0.408298112556857,"#EEEDF5"
"37805",851,"6800",0.407202241824324,"#EEEDF5"
"37806",852,"6800",0.406109416634944,"#EEEDF5"
"37807",853,"6800",0.405019631138773,"#EEEDF5"
"37808",854,"6800",0.403932879458802,"#EEEDF5"
"37809",855,"6800",0.402849155691545,"#EEEDF5"
"37810",856,"6800",0.401768453907622,"#EEEDF5"
"37811",857,"6800",0.400690768152337,"#EEEDF5"
"37812",858,"6800",0.399616092446243,"#EEEDF5"
"37813",859,"6800",0.398544420785705,"#EEEDF5"
"37814",860,"6800",0.397475747143459,"#EEEDF5"
"37815",861,"6800",0.396410065469152,"#EEEDF5"
"37816",862,"6800",0.395347369689895,"#EEEDF5"
"37817",863,"6800",0.394287653710787,"#EEEDF5"
"37818",864,"6800",0.393230911415452,"#EEEDF5"
"37819",865,"6800",0.392177136666557,"#EEEDF5"
"37820",866,"6800",0.39112632330633,"#EEEDF5"
"37821",867,"6800",0.390078465157067,"#EEEDF5"
"37822",868,"6800",0.389033556021638,"#EEEDF5"
"37823",869,"6800",0.387991589683985,"#EEEDF5"
"37824",870,"6800",0.386952559909609,"#EEEDF5"
"37825",871,"6800",0.385916460446059,"#EEEDF5"
"37826",872,"6800",0.384883285023407,"#EEEDF5"
"37827",873,"6800",0.383853027354728,"#EEEDF5"
"37828",874,"6800",0.382825681136559,"#EEEDF5"
"37829",875,"6800",0.381801240049367,"#EEEDF5"
"37830",876,"6800",0.380779697758003,"#EEEDF5"
"37831",877,"6800",0.379761047912148,"#EEEDF5"
"37832",878,"6800",0.378745284146766,"#EEEDF5"
"37833",879,"6800",0.377732400082534,"#EEEDF5"
"37834",880,"6800",0.37672238932628,"#EEEDF5"
"37835",881,"6800",0.375715245471415,"#EEEDF5"
"37836",882,"6800",0.374710962098344,"#EEEDF5"
"37837",883,"6800",0.373709532774897,"#EEEDF5"
"37838",884,"6800",0.372710951056732,"#EEEDF5"
"37839",885,"6800",0.371715210487743,"#EEEDF5"
"37840",886,"6800",0.370722304600466,"#EEEDF5"
"37841",887,"6800",0.369732226916471,"#EEEDF5"
"37842",888,"6800",0.368744970946757,"#EEEDF5"
"37843",889,"6800",0.367760530192136,"#EEEDF5"
"37844",890,"6800",0.366778898143615,"#EEEDF5"
"37845",891,"6800",0.365800068282775,"#EEEDF5"
"37846",892,"6800",0.364824034082141,"#EEEDF5"
"37847",893,"6800",0.363850789005548,"#EEEDF5"
"37848",894,"6800",0.362880326508506,"#EEEDF5"
"37849",895,"6800",0.361912640038558,"#EEEDF5"
"37850",896,"6800",0.360947723035629,"#EEEDF5"
"37851",897,"6800",0.359985568932378,"#EEEDF5"
"37852",898,"6800",0.359026171154543,"#EEEDF5"
"37853",899,"6800",0.358069523121277,"#EEEDF5"
"37854",900,"6800",0.357115618245486,"#EEEDF5"
"37855",200,"6900",0.171876605157229,"#EBECF5"
"37856",201,"6900",0.176573065990213,"#EBECF5"
"37857",202,"6900",0.18132712891563,"#EBECF5"
"37858",203,"6900",0.186137773927428,"#EBECF5"
"37859",204,"6900",0.191003955420816,"#EBECF5"
"37860",205,"6900",0.195924603344548,"#EBECF5"
"37861",206,"6900",0.200898624353133,"#EBECF5"
"37862",207,"6900",0.205924902957358,"#EBECF5"
"37863",208,"6900",0.211002302671541,"#EBECF5"
"37864",209,"6900",0.216129667156002,"#EBECF5"
"37865",210,"6900",0.221305821353358,"#EBECF5"
"37866",211,"6900",0.226529572617259,"#EBECF5"
"37867",212,"6900",0.231799711832288,"#EBECF5"
"37868",213,"6900",0.237115014523814,"#EBECF5"
"37869",214,"6900",0.242474241956651,"#EBECF5"
"37870",215,"6900",0.247876142221425,"#EBECF5"
"37871",216,"6900",0.253319451307664,"#EBECF5"
"37872",217,"6900",0.258802894162643,"#EBECF5"
"37873",218,"6900",0.264325185735094,"#EBECF5"
"37874",219,"6900",0.269885032002982,"#EBECF5"
"37875",220,"6900",0.275481130984556,"#EBECF5"
"37876",221,"6900",0.281112173731989,"#EBECF5"
"37877",222,"6900",0.286776845306954,"#EBECF5"
"37878",223,"6900",0.292473825737548,"#EBECF5"
"37879",224,"6900",0.298201790956028,"#EBECF5"
"37880",225,"6900",0.303959413716863,"#EBECF5"
"37881",226,"6900",0.30974536449469,"#EBECF5"
"37882",227,"6900",0.315558312361772,"#EBECF5"
"37883",228,"6900",0.321396925844617,"#EBECF5"
"37884",229,"6900",0.327259873759484,"#EBECF5"
"37885",230,"6900",0.333145826026512,"#EBECF5"
"37886",231,"6900",0.339053454462265,"#EBECF5"
"37887",232,"6900",0.34498143355053,"#EBECF5"
"37888",233,"6900",0.350928441191244,"#EBECF5"
"37889",234,"6900",0.356893159427445,"#EBECF5"
"37890",235,"6900",0.362874275150197,"#EBECF5"
"37891",236,"6900",0.368870480781468,"#EBECF5"
"37892",237,"6900",0.374880474934963,"#EBECF5"
"37893",238,"6900",0.380902963054948,"#EBECF5"
"37894",239,"6900",0.386936658033139,"#EBECF5"
"37895",240,"6900",0.392980280803742,"#EBECF5"
"37896",241,"6900",0.399032560916765,"#EBECF5"
"37897",242,"6900",0.405092237089743,"#EBECF5"
"37898",243,"6900",0.411158057738044,"#EBECF5"
"37899",244,"6900",0.417228781483943,"#EBECF5"
"37900",245,"6900",0.42330317764465,"#EBECF5"
"37901",246,"6900",0.429380026699563,"#EBECF5"
"37902",247,"6900",0.435458120736929,"#EBECF5"
"37903",248,"6900",0.441536263880212,"#EBECF5"
"37904",249,"6900",0.447613272694432,"#EBECF5"
"37905",250,"6900",0.45368797657274,"#EBECF5"
"37906",251,"6900",0.459759218103562,"#EBECF5"
"37907",252,"6900",0.465825853418592,"#EBECF5"
"37908",253,"6900",0.471886752521963,"#EBECF5"
"37909",254,"6900",0.47794079960094,"#EBECF5"
"37910",255,"6900",0.483986893318449,"#EBECF5"
"37911",256,"6900",0.490023947087801,"#EBECF5"
"37912",257,"6900",0.496050889329969,"#EBECF5"
"37913",258,"6900",0.502066663713762,"#EBECF5"
"37914",259,"6900",0.508070229379265,"#EBECF5"
"37915",260,"6900",0.514060561144913,"#EBECF5"
"37916",261,"6900",0.520036649698577,"#EBECF5"
"37917",262,"6900",0.525997501773014,"#EBECF5"
"37918",263,"6900",0.531942140306082,"#EBECF5"
"37919",264,"6900",0.537869604586083,"#EBECF5"
"37920",265,"6900",0.543778950382611,"#EBECF5"
"37921",266,"6900",0.549669250063294,"#EBECF5"
"37922",267,"6900",0.555539592696798,"#EBECF5"
"37923",268,"6900",0.561389084142474,"#EBECF5"
"37924",269,"6900",0.567216847127026,"#EBECF5"
"37925",270,"6900",0.573022021308584,"#EBECF5"
"37926",271,"6900",0.578803763328527,"#EBECF5"
"37927",272,"6900",0.58456124685146,"#EBECF5"
"37928",273,"6900",0.590293662593693,"#EBECF5"
"37929",274,"6900",0.596000218340593,"#EBECF5"
"37930",275,"6900",0.601680138953169,"#EBECF5"
"37931",276,"6900",0.607332666364243,"#EBECF5"
"37932",277,"6900",0.612957059564575,"#EBECF5"
"37933",278,"6900",0.618552594579272,"#EBECF5"
"37934",279,"6900",0.624118564434847,"#EBECF5"
"37935",280,"6900",0.629654279117243,"#EBECF5"
"37936",281,"6900",0.635159065521183,"#EBECF5"
"37937",282,"6900",0.640632267391166,"#EBECF5"
"37938",283,"6900",0.646073245254417,"#EBECF5"
"37939",284,"6900",0.651481376346146,"#EBECF5"
"37940",285,"6900",0.656856054527399,"#EBECF5"
"37941",286,"6900",0.662196690195824,"#EBECF5"
"37942",287,"6900",0.667502710189652,"#EBECF5"
"37943",288,"6900",0.672773557685197,"#EBECF5"
"37944",289,"6900",0.678008692088145,"#EBECF5"
"37945",290,"6900",0.683207588918948,"#EBECF5"
"37946",291,"6900",0.688369739692574,"#EBECF5"
"37947",292,"6900",0.693494651792906,"#EBECF5"
"37948",293,"6900",0.698581848342047,"#EBECF5"
"37949",294,"6900",0.703630868064793,"#EBECF5"
"37950",295,"6900",0.708641265148537,"#EBECF5"
"37951",296,"6900",0.71361260909884,"#EBECF5"
"37952",297,"6900",0.718544484590925,"#EBECF5"
"37953",298,"6900",0.723436491317322,"#EBECF5"
"37954",299,"6900",0.728288243831896,"#EBECF5"
"37955",300,"6900",0.733099371390494,"#EBECF5"
"37956",301,"6900",0.737869517788407,"#EBECF5"
"37957",302,"6900",0.742598341194884,"#EBECF5"
"37958",303,"6900",0.747285513984897,"#EBECF5"
"37959",304,"6900",0.751930722568343,"#EBECF5"
"37960",305,"6900",0.756533667216903,"#EBECF5"
"37961",306,"6900",0.761094061888737,"#EBECF5"
"37962",307,"6900",0.765611634051193,"#EBECF5"
"37963",308,"6900",0.770086124501712,"#EBECF5"
"37964",309,"6900",0.774517287187118,"#EBECF5"
"37965",310,"6900",0.77890488902143,"#EBECF5"
"37966",311,"6900",0.783248709702389,"#EBECF5"
"37967",312,"6900",0.787548541526837,"#EBECF5"
"37968",313,"6900",0.791804189205102,"#EBECF5"
"37969",314,"6900",0.79601546967455,"#EBECF5"
"37970",315,"6900",0.800182211912432,"#EBECF5"
"37971",316,"6900",0.80430425674816,"#EBECF5"
"37972",317,"6900",0.808381456675158,"#EBECF5"
"37973",318,"6900",0.81241367566241,"#EBECF5"
"37974",319,"6900",0.816400788965808,"#EBECF5"
"37975",320,"6900",0.820342682939457,"#EBECF5"
"37976",321,"6900",0.82423925484702,"#EBECF5"
"37977",322,"6900",0.828090412673209,"#EBECF5"
"37978",323,"6900",0.831896074935554,"#EBECF5"
"37979",324,"6900",0.835656170496534,"#EBECF5"
"37980",325,"6900",0.839370638376151,"#EBECF5"
"37981",326,"6900",0.843039427565077,"#EBECF5"
"37982",327,"6900",0.846662496838426,"#EBECF5"
"37983",328,"6900",0.85023981457026,"#EBECF5"
"37984",329,"6900",0.853771358548892,"#EBECF5"
"37985",330,"6900",0.857257115793082,"#EBECF5"
"37986",331,"6900",0.860697082369187,"#EBECF5"
"37987",332,"6900",0.864091263209326,"#EBECF5"
"37988",333,"6900",0.867439671930668,"#EBECF5"
"37989",334,"6900",0.870742330655842,"#EBECF5"
"37990",335,"6900",0.873999269834594,"#EBECF5"
"37991",336,"6900",0.877210528066701,"#EBECF5"
"37992",337,"6900",0.880376151926234,"#EBECF5"
"37993",338,"6900",0.883496195787176,"#EBECF5"
"37994",339,"6900",0.886570721650498,"#EBECF5"
"37995",340,"6900",0.889599798972687,"#EBECF5"
"37996",341,"6900",0.892583504495807,"#EBECF5"
"37997",342,"6900",0.895521922079114,"#EBECF5"
"37998",343,"6900",0.898415142532267,"#EBECF5"
"37999",344,"6900",0.901263263450171,"#EBECF5"
"38000",345,"6900",0.904066389049492,"#EBECF5"
"38001",346,"6900",0.906824630006854,"#EBECF5"
"38002",347,"6900",0.909538103298774,"#EBECF5"
"38003",348,"6900",0.912206932043342,"#EBECF5"
"38004",349,"6900",0.914831245343673,"#EBECF5"
"38005",350,"6900",0.917411178133164,"#EBECF5"
"38006",351,"6900",0.919946871022561,"#EBECF5"
"38007",352,"6900",0.922438470148866,"#EBECF5"
"38008",353,"6900",0.924886127026095,"#EBECF5"
"38009",354,"6900",0.9272899983979,"#EBECF5"
"38010",355,"6900",0.929650246092083,"#EBECF5"
"38011",356,"6900",0.931967036876981,"#EBECF5"
"38012",357,"6900",0.93424054231978,"#EBECF5"
"38013",358,"6900",0.936470938646709,"#EBECF5"
"38014",359,"6900",0.938658406605172,"#EBECF5"
"38015",360,"6900",0.940803131327803,"#EBECF5"
"38016",361,"6900",0.942905302198428,"#EBECF5"
"38017",362,"6900",0.944965112719978,"#EBECF5"
"38018",363,"6900",0.946982760384322,"#EBECF5"
"38019",364,"6900",0.948958446544033,"#EBECF5"
"38020",365,"6900",0.950892376286085,"#EBECF5"
"38021",366,"6900",0.95278475830748,"#EBECF5"
"38022",367,"6900",0.9546358047928,"#EBECF5"
"38023",368,"6900",0.956445731293683,"#EBECF5"
"38024",369,"6900",0.958214756610214,"#EBECF5"
"38025",370,"6900",0.959943102674227,"#EBECF5"
"38026",371,"6900",0.961630994434513,"#EBECF5"
"38027",372,"6900",0.963278659743929,"#EBECF5"
"38028",373,"6900",0.96488632924839,"#EBECF5"
"38029",374,"6900",0.966454236277745,"#EBECF5"
"38030",375,"6900",0.967982616738524,"#EBECF5"
"38031",376,"6900",0.969471709008538,"#EBECF5"
"38032",377,"6900",0.970921753833339,"#EBECF5"
"38033",378,"6900",0.97233299422451,"#EBECF5"
"38034",379,"6900",0.973705675359779,"#EBECF5"
"38035",380,"6900",0.975040044484946,"#EBECF5"
"38036",381,"6900",0.976336350817619,"#EBECF5"
"38037",382,"6900",0.977594845452709,"#EBECF5"
"38038",383,"6900",0.978815781269727,"#EBECF5"
"38039",384,"6900",0.979999412841816,"#EBECF5"
"38040",385,"6900",0.981145996346525,"#EBECF5"
"38041",386,"6900",0.982255789478319,"#EBECF5"
"38042",387,"6900",0.983329051362788,"#EBECF5"
"38043",388,"6900",0.984366042472547,"#EBECF5"
"38044",389,"6900",0.985367024544826,"#EBECF5"
"38045",390,"6900",0.986332260500702,"#EBECF5"
"38046",391,"6900",0.987262014365986,"#EBECF5"
"38047",392,"6900",0.988156551193732,"#EBECF5"
"38048",393,"6900",0.989016136988346,"#EBECF5"
"38049",394,"6900",0.989841038631296,"#EBECF5"
"38050",395,"6900",0.990631523808386,"#EBECF5"
"38051",396,"6900",0.991387860938586,"#EBECF5"
"38052",397,"6900",0.992110319104397,"#EBECF5"
"38053",398,"6900",0.992799167983732,"#EBECF5"
"38054",399,"6900",0.993454677783298,"#EBECF5"
"38055",400,"6900",0.994077119173455,"#EBECF5"
"38056",401,"6900",0.994666763224537,"#EBECF5"
"38057",402,"6900",0.995223881344617,"#EBECF5"
"38058",403,"6900",0.995748745218691,"#EBECF5"
"38059",404,"6900",0.996241626749271,"#EBECF5"
"38060",405,"6900",0.996702797998365,"#EBECF5"
"38061",406,"6900",0.997132531130815,"#EBECF5"
"38062",407,"6900",0.997531098358995,"#EBECF5"
"38063",408,"6900",0.997898771888831,"#EBECF5"
"38064",409,"6900",0.998235823867131,"#EBECF5"
"38065",410,"6900",0.998542526330209,"#EBECF5"
"38066",411,"6900",0.998819151153775,"#EBECF5"
"38067",412,"6900",0.999065970004096,"#EBECF5"
"38068",413,"6900",0.999283254290364,"#EBECF5"
"38069",414,"6900",0.999471275118313,"#EBECF5"
"38070",415,"6900",0.999630303245004,"#EBECF5"
"38071",416,"6900",0.999760609034808,"#EBECF5"
"38072",417,"6900",0.999862462416544,"#EBECF5"
"38073",418,"6900",0.99993613284176,"#EBECF5"
"38074",419,"6900",0.999981889244137,"#EBECF5"
"38075",420,"6900",1,"#EBECF5"
"38076",421,"6900",0.999990732889922,"#EBECF5"
"38077",422,"6900",0.999954355061385,"#EBECF5"
"38078",423,"6900",0.999891132992515,"#EBECF5"
"38079",424,"6900",0.999801332456827,"#EBECF5"
"38080",425,"6900",0.999685218489006,"#EBECF5"
"38081",426,"6900",0.999543055351685,"#EBECF5"
"38082",427,"6900",0.999375106503197,"#EBECF5"
"38083",428,"6900",0.999181634566301,"#EBECF5"
"38084",429,"6900",0.998962901297857,"#EBECF5"
"38085",430,"6900",0.998719167559425,"#EBECF5"
"38086",431,"6900",0.998450693288791,"#EBECF5"
"38087",432,"6900",0.998157737472389,"#EBECF5"
"38088",433,"6900",0.99784055811859,"#EBECF5"
"38089",434,"6900",0.997499412231883,"#EBECF5"
"38090",435,"6900",0.997134555787892,"#EBECF5"
"38091",436,"6900",0.996746243709228,"#EBECF5"
"38092",437,"6900",0.996334729842162,"#EBECF5"
"38093",438,"6900",0.995900266934105,"#EBECF5"
"38094",439,"6900",0.995443106611873,"#EBECF5"
"38095",440,"6900",0.994963499360724,"#EBECF5"
"38096",441,"6900",0.994461694504159,"#EBECF5"
"38097",442,"6900",0.993937940184464,"#EBECF5"
"38098",443,"6900",0.993392483343975,"#EBECF5"
"38099",444,"6900",0.992825569707069,"#EBECF5"
"38100",445,"6900",0.992237443762849,"#EBECF5"
"38101",446,"6900",0.99162834874851,"#EBECF5"
"38102",447,"6900",0.990998526633397,"#EBECF5"
"38103",448,"6900",0.990348218103696,"#EBECF5"
"38104",449,"6900",0.98967766254779,"#EBECF5"
"38105",450,"6900",0.988987098042238,"#EBECF5"
"38106",451,"6900",0.988276761338377,"#EBECF5"
"38107",452,"6900",0.987546887849528,"#EBECF5"
"38108",453,"6900",0.986797711638796,"#EBECF5"
"38109",454,"6900",0.98602946540745,"#EBECF5"
"38110",455,"6900",0.985242380483867,"#EBECF5"
"38111",456,"6900",0.984436686813049,"#EBECF5"
"38112",457,"6900",0.983612612946655,"#EBECF5"
"38113",458,"6900",0.982770386033593,"#EBECF5"
"38114",459,"6900",0.981910231811118,"#EBECF5"
"38115",460,"6900",0.981032374596437,"#EBECF5"
"38116",461,"6900",0.980137037278823,"#EBECF5"
"38117",462,"6900",0.9792244413122,"#EBECF5"
"38118",463,"6900",0.978294806708217,"#EBECF5"
"38119",464,"6900",0.977348352029776,"#EBECF5"
"38120",465,"6900",0.976385294385021,"#EBECF5"
"38121",466,"6900",0.975405849421765,"#EBECF5"
"38122",467,"6900",0.974410231322353,"#EBECF5"
"38123",468,"6900",0.973398652798944,"#EBECF5"
"38124",469,"6900",0.97237132508921,"#EBECF5"
"38125",470,"6900",0.971328457952436,"#EBECF5"
"38126",471,"6900",0.970270259666005,"#EBECF5"
"38127",472,"6900",0.969196937022288,"#EBECF5"
"38128",473,"6900",0.96810869532588,"#EBECF5"
"38129",474,"6900",0.96700573839122,"#EBECF5"
"38130",475,"6900",0.965888268540563,"#EBECF5"
"38131",476,"6900",0.9647564866023,"#EBECF5"
"38132",477,"6900",0.963610591909605,"#EBECF5"
"38133",478,"6900",0.962450782299429,"#EBECF5"
"38134",479,"6900",0.961277254111798,"#EBECF5"
"38135",480,"6900",0.960090202189442,"#EBECF5"
"38136",481,"6900",0.95888981987771,"#EBECF5"
"38137",482,"6900",0.957676299024795,"#EBECF5"
"38138",483,"6900",0.956449829982241,"#EBECF5"
"38139",484,"6900",0.955210601605739,"#EBECF5"
"38140",485,"6900",0.953958801256179,"#EBECF5"
"38141",486,"6900",0.952694614800992,"#EBECF5"
"38142",487,"6900",0.951418226615733,"#EBECF5"
"38143",488,"6900",0.950129819585919,"#EBECF5"
"38144",489,"6900",0.948829575109116,"#EBECF5"
"38145",490,"6900",0.947517673097265,"#EBECF5"
"38146",491,"6900",0.946194291979227,"#EBECF5"
"38147",492,"6900",0.944859608703566,"#EBECF5"
"38148",493,"6900",0.943513798741542,"#EBECF5"
"38149",494,"6900",0.942157036090315,"#EBECF5"
"38150",495,"6900",0.94078949327636,"#EBECF5"
"38151",496,"6900",0.939411341359077,"#EBECF5"
"38152",497,"6900",0.938022749934586,"#EBECF5"
"38153",498,"6900",0.936623887139728,"#EBECF5"
"38154",499,"6900",0.935214919656224,"#EBECF5"
"38155",500,"6900",0.933796012715031,"#EBECF5"
"38156",501,"6900",0.932367330100852,"#EBECF5"
"38157",502,"6900",0.930929034156818,"#EBECF5"
"38158",503,"6900",0.929481285789327,"#EBECF5"
"38159",504,"6900",0.928024244473037,"#EBECF5"
"38160",505,"6900",0.926558068256009,"#EBECF5"
"38161",506,"6900",0.92508291376499,"#EBECF5"
"38162",507,"6900",0.923598936210838,"#EBECF5"
"38163",508,"6900",0.922106289394082,"#EBECF5"
"38164",509,"6900",0.920605125710607,"#EBECF5"
"38165",510,"6900",0.919095596157466,"#EBECF5"
"38166",511,"6900",0.917577850338811,"#EBECF5"
"38167",512,"6900",0.916052036471944,"#EBECF5"
"38168",513,"6900",0.914518301393471,"#EBECF5"
"38169",514,"6900",0.91297679056557,"#EBECF5"
"38170",515,"6900",0.911427648082362,"#EBECF5"
"38171",516,"6900",0.909871016676371,"#EBECF5"
